INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY
10,94,VAST_0501-43A,11205,0,11286,IMAGED,05 01 24,-43 52 21,75.35,-43.8725,248.958126801526,-37.76064480172544,-45.0,5085467313.463678,746.4959998410034,746.4960000000001,36,5087948021.01,136497355,16.147709057505818,11.549455335026245,-59.1941235222262,-0.06466323137283325,11.219383239746094,280.17822265625,259.69456731161887,533.1759042776513,90.46302032470703,23942.1328125,5087956957.0,5496
11,96,VAST_0455-50A,11207,0,11286,IMAGED,04 55 23,-50 05 45,73.84583333333333,-50.09583333333334,256.88433162678183,-38.8075084954334,-45.0,5085468746.735998,746.4959998410034,746.4960000000001,36,5087948088.283,136639076,15.925265709413617,12.194250274979677,-51.9195430572179,-0.01700352132320404,3.6637485027313232,255.3693389892578,241.46371125725702,80.6753999689264,166.58924865722656,901.763671875,5087957094.0,5951
12,101,VAST_0547-62A,11212,0,11286,IMAGED,05 47 35,-62 29 55,86.89583333333331,-62.49861111111111,271.6778160194992,-31.16373059586087,-45.0,5085471852.159358,746.4959998410034,746.4960000000001,36,5087948117.376,136606062,16.294146306367608,13.10737408606926,-31.4093962537615,-0.010518690571188927,1.6144083738327026,256.28228759765625,242.61235528508948,73.60358970019254,175.03933715820312,720.7520751953125,5087957159.0,6052
13,103,VAST_0918+00A,11215,0,11286,IMAGED,09 18 37,+00 00 00,139.65416666666667,0.0,231.76405031999863,32.212291300866404,-45.0,5085480551.326078,736.5427193920898,736.5427200000001,36,5087948147.515,136629733,18.841985051633603,11.163959778279853,-75.0818534880108,-0.011050194501876831,1.2729405164718628,293.323486328125,281.81863882974164,78.0913319403975,190.2225799560547,711.2958984375,5087956872.0,5347
14,106,VAST_1008+00A,11218,0,11286,IMAGED,10 08 17,+00 00 00,152.0708333333333,0.0,240.78721453997224,42.36349901223628,-45.0,5085482790.814078,746.4959998410034,746.4960000000001,36,5087948183.835,136620239,18.77262826102855,11.238322368258109,-75.8598184223616,-0.06548220664262772,5.2736077308654785,336.3363037109375,321.90961599480477,108.35442766706271,203.98089599609375,1448.6778564453125,5087956856.0,4709
15,109,VAST_1033-06A,11221,0,11286,IMAGED,10 33 06,-06 17 59,158.275,-6.299722222222222,252.77565743352207,42.70774682621098,-45.0,5085485050.208638,736.5427203457641,736.5427200000001,36,5087948219.071,136613435,17.5878029242953,10.966595440383575,-73.4844840883863,-0.010152498260140419,1.4592927694320679,282.5560607910156,271.75165815866984,70.59211344563735,191.09092712402344,663.0632934570312,5087956951.0,5315
16,110,VAST_1057+00A,11222,0,11286,IMAGED,10 57 56,+00 00 00,164.48333333333332,0.0,253.10178847480458,51.54095311911623,-45.0,5085486125.162879,746.495998887329,736.5427200000001,36,5087948252.455,136598040,18.807023348803295,11.20397593773528,-75.4145856708419,-0.0194003414362669,4.093465805053711,381.190673828125,371.20087004323057,84.68832373046595,243.30877685546875,1076.7060546875,5087956893.0,4620
17,111,VAST_0943-06A,11223,0,11286,IMAGED,09 43 27,-06 17 59,145.86249999999998,-6.299722222222222,242.16351836689466,33.594009162109806,-45.0,5085487220.023678,736.5427203457641,736.5427200000001,36,5087948294.278,136588948,18.374021469464292,11.055775148361828,-70.7673651182697,-0.009732549078762531,3.589931011199951,283.9289855957031,271.87951600003964,74.90552584911477,186.43484497070312,974.663330078125,5087956956.0,5382
18,134,VAST_1724-31A,11248,0,11286,IMAGED,17 24 42,-31 23 15,261.17499999999995,-31.3875,355.49240032214743,2.4780838775001777,-45.0,5085514339.946878,726.5894398968505,726.5894400000001,36,5088043156.963,136575413,15.970374908298181,12.021242729895649,-42.8043661476307,-0.09419430792331696,3.3481554985046387,732.0202026367188,612.3902624984084,1168.4047761460229,293.1949462890625,72391.8671875,5088053246.0,2733
19,135,VAST_2004+00A,11250,0,11286,IMAGED,20 04 08,+00 00 00,301.0333333333333,0.0,41.44528129119489,-16.116333191144783,-45.0,5085518689.530238,726.5894398968505,726.5894400000001,36,5087948366.009001,136625350,18.80257525793982,11.257748627880455,-75.4992089649468,-0.017829712480306625,2.8258509635925293,329.9810791015625,315.9372461564782,92.67971966380273,216.40850830078125,1130.2911376953125,5087956949.0,4883
20,136,VAST_2004-06A,11251,0,11286,IMAGED,20 04 08,-06 17 59,301.0333333333333,-6.299722222222222,35.581650998036565,-19.022969467650483,-45.0,5085519505.699199,726.5894389431762,726.5894400000001,36,5087948398.858999,136600197,17.67884224003182,10.94184094315122,-72.0494426605747,-0.02331499196588993,2.827176332473755,301.3764953613281,290.6525731354639,85.4779245567135,187.07958984375,938.6895141601562,5087957006.0,5116
21,137,VAST_2028+00A,11252,0,11286,IMAGED,20 28 58,+00 00 00,307.2416666666666,0.0,44.608985731924754,-21.55572977962358,-45.0,5085520272.101759,716.636159447937,716.6361600000001,36,5087948432.919001,136611989,19.002598084470886,11.127501550338229,-73.8618462064203,-0.010577607899904251,0.7709159255027771,292.5761413574219,279.87605636914356,75.84352531688091,201.2549285888672,801.2039794921875,5087956988.0,5059
22,138,VAST_2028-06A,11253,0,11286,IMAGED,20 28 58,-06 17 59,307.2416666666666,-6.299722222222222,38.57445958349869,-24.533318258047615,-45.0,5085521028.551038,726.5894408505249,726.5894400000001,36,5087948464.856,136592675,17.777300726340826,10.834754216987124,-71.2135734580923,-0.009710867889225483,1.5818827152252197,284.81146240234375,273.24128593559703,73.75058770528655,194.19024658203125,714.3850708007812,5087957031.0,5081
23,139,VAST_2053+00A,11254,0,11286,IMAGED,20 53 48,+00 00 00,313.44999999999993,0.0,48.018335761633324,-26.93080127530866,-45.0,5085521854.673279,726.5894389431762,716.6361600000001,36,5087948496.943999,136622825,19.006459935803317,11.121194854856087,-73.7103927861893,-0.011000793427228928,3.2941126823425293,294.4051513671875,278.3519927360606,81.5549445392908,207.87181091308594,891.557861328125,5087957140.0,4927
24,140,VAST_2053-06A,11255,0,11286,IMAGED,20 53 48,-06 17 59,313.44999999999993,-6.299722222222222,41.76673327387012,-30.0141594544022,-45.0,5085522621.075838,726.5894398968505,726.5894400000001,36,5087948530.749,136592553,17.762529934997534,10.816381918139687,-71.1300529662925,-0.020899180322885513,2.8907504081726074,280.2702941894531,268.34105494309813,78.92395574777271,185.90335083007812,882.2939453125,5087957182.0,5199
25,141,VAST_2118+00A,11256,0,11286,IMAGED,21 18 37,+00 00 00,319.65416666666664,0.0,51.76405031999858,-32.21229130086637,-45.0,5085523387.478398,726.5894398968505,726.5894400000001,36,5087948564.362999,136580342,19.003203938304793,11.121962868366085,-73.6532514164908,-0.011845849454402924,1.679860234260559,286.22991943359375,274.6215305853065,72.98694855918895,184.55331420898438,673.8621215820312,5087957161.0,5028
26,142,VAST_2118-06A,11257,0,11286,IMAGED,21 18 37,-06 17 59,319.65416666666664,-6.299722222222222,45.24969686634687,-35.44166608078137,-45.0,5085524163.834238,716.6361604016113,716.6361600000001,36,5087948596.926002,136609846,17.764662064526856,10.817550589610628,-71.0711523845679,-0.013165216892957687,1.7139778137207031,272.5773010253906,260.94177833896384,72.276433129442,179.93142700195312,660.040771484375,5087957195.0,4972
27,143,VAST_2143+00A,11258,0,11286,IMAGED,21 43 27,+00 00 00,325.86249999999995,0.0,55.969876356425814,-37.373239429749894,-45.0,5085524920.283518,726.5894408505249,726.5894400000001,36,5087948631.066,136573284,19.01615015688199,11.11474320195636,-73.6143891442666,-0.010182457976043224,2.058913230895996,300.6583251953125,286.970884514297,82.15525319786872,196.43484497070312,768.075927734375,5087957197.0,4907
28,144,VAST_2143-06A,11259,0,11286,IMAGED,21 43 27,-06 17 59,325.86249999999995,-6.299722222222222,49.152089846288725,-40.79648790639429,-45.0,5085525686.686078,726.5894408505249,726.5894400000001,36,5087948664.733,136596747,17.752302783681447,10.825722356142384,-70.9758547923287,-0.009501323103904724,1.0653578042984009,264.66094970703125,253.50600406272264,69.66520355370746,179.51832580566406,674.3069458007812,5087957251.0,5268
29,145,VAST_2208+00A,11260,0,11286,IMAGED,22 08 17,+00 00 00,332.0708333333333,0.0,60.78721453997227,-42.36349901223629,-45.0,5085526463.041918,716.6361604016113,716.6361600000001,36,5087948699.802,136606700,19.024742143083493,11.118604537833193,-73.5747264232163,-0.015587203204631805,3.7517635822296143,315.5921325683594,298.3081145689529,91.29496441242313,205.39544677734375,1269.8017578125,5087957217.0,4707
30,146,VAST_2208-06A,11261,0,11286,IMAGED,22 08 17,-06 17 59,332.0708333333333,-6.299722222222222,53.6422801714994,-46.03778393219217,-45.0,5085527219.491199,726.5894398968505,726.5894400000001,36,5087948734.208,136628052,17.76534887357417,10.823776053527917,-70.9696213731581,-0.024014165624976158,1.412779450416565,273.3360290527344,259.19585583170584,79.02895009991111,174.24583435058594,828.8680419921875,5087957261.0,5251
31,147,VAST_2233+00A,11262,0,11286,IMAGED,22 33 06,+00 00 00,338.2749999999999,0.0,66.41135669256671,-47.11477651205654,-45.0,5085527985.893759,726.5894389431762,726.5894400000001,36,5087948768.991,136625024,19.031488159305205,11.10853281694759,-73.5450610095903,-0.014301169663667679,1.6891647577285767,294.1468505859375,277.2488267554767,134.6442858592483,192.08480834960938,10218.9423828125,5087957241.0,5217
32,148,VAST_2233-06A,11263,0,11286,IMAGED,22 33 06,-06 17 59,338.2749999999999,-6.299722222222222,58.957086918141215,-51.10781322438743,-45.0,5085528752.296318,726.5894398968505,726.5894400000001,36,5087948797.382999,136572926,17.769919435004013,10.82645960027634,-70.9139571440423,-0.1318986862897873,8.89744758605957,312.20086669921875,286.76795998111777,166.84134191221997,192.82730102539062,2683.249755859375,5087957273.0,4733
33,149,VAST_2257+00A,11264,0,11286,IMAGED,22 57 56,+00 00 00,344.4833333333333,0.0,73.10178847480454,-51.540953119116196,-45.0,5085529518.698878,726.5894398968505,726.5894400000001,36,5087949115.285,136617511,19.028536016200558,11.099199398985972,-73.5116897090615,-0.012873374857008457,1.2528467178344727,291.79296875,278.6093744034253,79.21707748086176,196.67333984375,720.501708984375,5087957273.0,5067
34,150,VAST_2322+00A,11265,0,11286,IMAGED,23 22 46,+00 00 00,350.69166666666666,0.0,81.15004099512443,-55.50772641840677,-45.0,5085530285.1014385,726.5894398968505,726.5894400000001,36,5087950329.153,136601237,18.954398409223966,11.197429785769607,-74.4619521166318,-0.06780396401882172,6.377203464508057,293.678955078125,279.3709488293313,82.19459930331847,194.37835693359375,812.9461669921875,5087957992.0,4940
35,151,VAST_2257-06A,11266,0,11286,IMAGED,22 57 56,-06 17 59,344.4833333333333,-6.299722222222222,65.44666012515826,-55.930566227000696,-45.0,5085531051.503998,726.5894408505249,726.5894400000001,36,5087950345.461,136615266,17.71782643450019,10.798523822019455,-69.9758074131826,-0.009286499582231045,1.0820008516311646,267.5644836425781,256.44006776006177,75.0401818447373,175.9270477294922,903.0068359375,5087958344.0,5119
36,152,VAST_2347+00A,11267,0,11286,IMAGED,23 47 35,+00 00 00,356.8958333333333,0.0,90.83005793927165,-58.833492034091115,-45.0,5085531827.859838,716.6361613552856,716.6361600000001,36,5087950532.375,136583629,18.956505287795473,11.199832074984167,-74.3571770169801,-0.018985934555530548,2.722993850708008,315.13397216796875,303.6001959840544,89.80051355518191,190.92872619628906,1263.62939453125,5087958331.0,4919
37,153,VAST_2322-06A,11268,0,11286,IMAGED,23 22 46,-06 17 59,350.69166666666666,-6.299722222222222,73.58656244571142,-60.372815521525816,-45.0,5085532584.309118,726.5894398968505,726.5894400000001,36,5087950586.405001,136613004,17.722224702438805,10.786164598704888,-69.9610826698991,-0.019964253529906273,2.1776256561279297,281.180419921875,268.98288717355626,75.8373269920707,182.47445678710938,956.3200073242188,5087958348.0,5071
38,154,VAST_0012+00A,11269,0,11286,IMAGED,00 12 25,+00 00 00,3.1041666666666665,0.0,102.27317574611368,-61.29677809511852,-45.0,5085533350.7116785,726.5894398968505,726.5894400000001,36,5088043165.46,136543882,18.936912028282126,12.026064530027377,-58.3507777838351,-0.25386032462120056,3.1656696796417236,815.8877563476562,765.300472290533,2292.2699640248434,386.804931640625,111319.7265625,5088053358.0,1713
39,155,VAST_2347-06A,11270,0,11286,IMAGED,23 47 35,-06 17 59,356.8958333333333,-6.299722222222222,83.97460006134372,-64.228459079713,-45.0,5085534117.114239,726.5894389431762,726.5894400000001,36,5087955474.275,136609163,17.723255877779795,10.793186586426707,-69.9244223340988,-0.026342712342739105,2.5525708198547363,277.7233581542969,264.67663940343675,78.49481852803032,183.16207885742188,952.3990478515625,5087963849.0,5197
40,156,VAST_0037+00A,11271,0,11286,IMAGED,00 37 14,+00 00 00,9.308333333333334,0.0,115.18168147255905,-62.65780309749948,-45.0,5085534883.516798,726.5894398968505,726.5894400000001,36,5087955571.780999,136557724,18.966219022404182,11.159543171105389,-74.2687208354419,-0.03269586339592934,3.4659056663513184,370.07427978515625,355.6571536172424,113.51302366517946,242.10939025878906,2292.103759765625,5087963819.0,4610
41,157,VAST_0037-06A,11272,0,11286,IMAGED,00 37 14,-06 17 59,9.308333333333334,-6.299722222222222,113.08522653871157,-68.89946845437873,-45.0,5085535649.919358,726.5894398968505,726.5894400000001,36,5087955644.601999,136610850,17.808613287275772,10.812918890271131,-71.7050945567382,-0.0131863784044981,0.9880816340446472,286.32220458984375,274.89708095858515,73.95100466376724,187.63075256347656,845.5147705078125,5087963912.0,5255
42,158,VAST_0102+00A,11273,0,11286,IMAGED,01 02 04,+00 00 00,15.516666666666666,0.0,128.74346949912564,-62.75175270818758,-45.0,5085536416.3219185,726.5894398968505,726.5894400000001,36,5087955709.679,136606234,18.974786761234657,11.171056015903032,-74.1915135243655,-0.02790871448814869,3.6582930088043213,354.687744140625,342.9522770618269,98.34276113968781,224.97964477539062,1617.9927978515625,5087963926.0,4817
43,159,VAST_0102-06A,11274,0,11286,IMAGED,01 02 04,-06 17 59,15.516666666666666,-6.299722222222222,130.32599407547517,-69.01874074008943,-45.0,5085537182.724478,726.5894408505249,726.5894400000001,36,5088043187.649,136597045,17.805241705488516,10.817690016292056,-71.5742128181159,-0.016422312706708908,3.4089152812957764,279.02490234375,263.6177544963268,88.02959550074691,176.0747528076172,1293.1585693359375,5088053029.0,5138
44,160,VAST_0126+00A,11275,0,11286,IMAGED,01 26 54,+00 00 00,21.724999999999998,0.0,141.81631486386462,-61.56467780708357,-45.0,5085537949.127038,726.5894408505249,726.5894400000001,36,5087955809.156,136632517,18.784144049357234,11.280068080192477,-75.6248740361908,-0.012269297614693642,1.9072829484939575,300.83795166015625,289.3815931489637,85.6998619391236,198.63259887695312,3062.056640625,5087963968.0,4859
45,161,VAST_0012-06A,11276,0,11286,IMAGED,00 12 25,-06 17 59,3.1041666666666665,-6.299722222222222,97.1724733617042,-67.19916962024081,-45.0,5085538715.529598,726.5894398968505,726.5894400000001,36,5087955850.709001,136622323,18.304767782334288,10.978611813118656,-69.3167357480722,-0.009757856838405132,2.2774031162261963,280.5582580566406,269.6470046137771,74.28190089702753,187.4188995361328,957.9918823242188,5087964035.0,5113
46,162,VAST_0151+00A,11277,0,11286,IMAGED,01 51 43,+00 00 00,27.929166666666667,0.0,153.49329163801295,-59.24722589493006,-45.0,5085539491.885438,726.5894408505249,726.5894400000001,36,5087955888.147,136630238,18.80623105072236,11.276603850304008,-75.5568610709118,-0.010518801398575306,1.5820112228393555,289.1160888671875,276.2154835568102,79.64065836919704,195.4137725830078,921.84912109375,5087964002.0,5020
47,163,VAST_0151-06A,11278,0,11286,IMAGED,01 51 43,-06 17 59,27.929166666666667,-6.299722222222222,160.1704340560268,-64.71939220821866,-45.0,5085540268.241278,726.5894408505249,726.5894400000001,36,5087955926.43,136605779,17.599049217783467,10.994875838894844,-73.1880785537474,-0.010985089465975761,1.562998652458191,270.7674560546875,258.4453417402601,73.97764685435747,180.58758544921875,795.7210693359375,5087964058.0,5476
48,164,VAST_0126-06A,11279,0,11286,IMAGED,01 26 54,-06 17 59,21.724999999999998,-6.299722222222222,146.56010581673206,-67.53004278495723,-45.0,5085541034.643838,726.5894398968505,726.5894400000001,36,5087955961.736,136593030,17.574089688321227,10.99559513593314,-70.9027425189687,-0.00892447866499424,1.8817840814590454,267.5066833496094,257.077045268661,70.218831558266,175.31732177734375,817.8062133789062,5087964062.0,5441
49,165,VAST_0216-06A,11280,0,11286,IMAGED,02 16 33,-06 17 59,34.137499999999996,-6.299722222222222,170.94087869751777,-60.967556955017095,-45.0,5085541801.046398,726.5894398968505,726.5894400000001,36,5087955995.443001,136628703,17.58222077032901,10.989093608209835,-73.1128025348388,-0.018584372475743294,1.852168083190918,259.625244140625,248.30328236935296,72.01330102851415,176.89401245117188,676.6383056640625,5087964061.0,5405
50,166,VAST_0127-73A,11281,0,11286,IMAGED,01 27 14,-73 01 54,21.80833333333333,-73.03166666666667,299.3230608662637,-43.844884645148746,-45.0,5085542617.215358,726.5894408505249,726.5894400000001,36,5088044570.99,136581967,21.390333057884735,12.375996411713617,-2.60391482164065,-0.03426377475261688,1.5304855108261108,516.2372436523438,495.37808365718405,286.28140620677084,225.40623474121094,4637.37451171875,5088056450.0,3153
