Component_ID,RA,DEC,ASKAP_flux,ASKAP_flux_SNR,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB81380_component_1a,294.384872,-58.640803,4144.6611328125,692.045654296875,294.385061,-58.640846,4394.725,0.9430990864758317,0.9430990864758317
SB81380_component_5a,305.740083,-57.779589,1028.217041015625,1374.6217041015625,305.739957,-57.779614,982.999,1.0460000885205631,1.0460000885205631
SB81380_component_19a,306.144385,-54.198281,305.72698974609375,706.0669555664062,306.144183,-54.1983,332.288,0.9200662971461315,0.9200662971461315
SB81380_component_21a,294.208698,-57.889133,301.39801025390625,203.92286682128906,294.208836,-57.889157,325.491,0.9259795516739519,0.9259795516739519
SB81380_component_24a,304.177747,-59.223119,316.1969909667969,556.684814453125,304.177578,-59.223274,310.803,1.017355015771395,1.017355015771395
SB81380_component_34a,294.978593,-54.02766,241.26199340820312,146.93179321289062,294.978591,-54.027706,250.427,0.9634024821932266,0.9634024821932266
SB81380_component_39a,299.917922,-57.584821,250.45799255371094,1052.344482421875,299.917916,-57.584885,250.428,1.000119765176861,1.000119765176861
SB81380_component_40a,304.033092,-57.875346,241.34500122070312,714.0384521484375,304.033086,-57.875379,223.569,1.079510134324093,1.079510134324093
SB81380_component_41a,306.786684,-57.429306,218.96800231933594,532.7688598632812,306.786507,-57.429266,214.97,1.018597954688263,1.018597954688263
SB81380_component_43a,301.045036,-58.761824,228.8520050048828,873.48095703125,301.044855,-58.761904,229.626,0.9966293233557297,0.9966293233557297
SB81380_component_48a,308.436756,-56.051249,216.21600341796875,328.0971374511719,308.436523,-56.051245,231.463,0.9341277155224323,0.9341277155224323
SB81380_component_50a,307.396133,-53.65206,205.92100524902344,369.6966247558594,307.395893,-53.651995,190.725,1.0796749521511257,1.0796749521511257
SB81380_component_53a,296.334859,-54.992264,191.09800720214844,414.529296875,296.334775,-54.992296,183.434,1.0417807342267433,1.0417807342267433
SB81380_component_56a,307.233196,-54.18451,187.80799865722656,397.0570983886719,307.23296,-54.184489,186.827,1.0052508398530542,1.0052508398530542
SB81380_component_60a,307.956078,-56.763642,198.70199584960938,438.6357421875,307.955718,-56.763626,190.775,1.0415515442254455,1.0415515442254455
SB81380_component_62a,304.444217,-56.287095,180.427001953125,774.3648071289062,304.444219,-56.287137,184.787,0.9764052771738542,0.9764052771738542
SB81380_component_71a,306.906244,-56.696514,164.69000244140625,609.9629516601562,306.905998,-56.69647,223.883,0.7356074487183316,0.7356074487183316
SB81380_component_73a,307.003134,-52.436743,172.01499938964844,107.30816650390625,307.002992,-52.436631,198.725,0.8655931533005331,0.8655931533005331
SB81380_component_75a,296.624266,-58.214587,160.10800170898438,569.7794189453125,296.62429,-58.214616,165.367,0.9681980184014004,0.9681980184014004
SB81380_component_76a,308.413882,-58.551448,163.60299682617188,258.45654296875,308.413631,-58.551502,162.965,1.0039149315875917,1.0039149315875917
SB81380_component_77a,304.385449,-57.501571,157.5590057373047,620.31103515625,304.385456,-57.501596,153.864,1.024014751581297,1.024014751581297
SB81380_component_82a,305.847896,-57.983171,151.85800170898438,377.7562255859375,305.847692,-57.983188,140.119,1.0837788002268385,1.0837788002268385
SB81380_component_86a,294.997189,-56.249615,150.4239959716797,224.84901428222656,294.99722,-56.24964,154.315,0.9747853155667284,0.9747853155667284
