Component_ID,RA,DEC,ASKAP_flux,ASKAP_flux_SNR,RA_comp,DEC_comp,Comp_flux,Flux_Ratio_AlphaCorr,Flux_Ratio_NOAlphaCorr
SB82013_component_9a,14.385264,-74.212188,813.0789794921875,1276.4190673828125,14.385426282178992,-74.21237203926903,453.22857712374235,1.3446953548544527,1.793971123030482
SB82013_component_21a,31.903673,-70.91131,388.62799072265625,650.9681396484375,31.90329241457021,-70.91125810395998,282.1026771208742,1.0326076215903126,1.3776118493059835
SB82013_component_23a,31.661878,-73.936023,375.80999755859375,797.8981323242188,31.661455842516578,-73.93632408922514,253.69858751933106,1.1103470335520436,1.4813247532564926
SB82013_component_26a,28.734221,-72.87301,313.7850036621094,936.671630859375,28.734304475304604,-72.87319845989629,182.5872417947233,1.2881611959538357,1.718548352983432
SB82013_component_29a,26.233072,-76.116057,293.3009948730469,653.2316284179688,26.23296799778447,-76.11634706225146,214.07653313972605,1.0269585847886298,1.3700754144855833
SB82013_component_31a,21.767487,-76.060909,274.1090087890625,695.7081298828125,21.767845787810202,-76.06134922702452,171.14639654279998,1.200505091153886,1.6016054928770518
SB82013_component_32a,13.078492,-72.452189,288.510986328125,874.2756958007812,13.078330689717784,-72.45232027902425,188.43161635171907,1.147670024332846,1.5311177174726438
SB82013_component_33a,8.601973,-72.195639,274.2959899902344,228.7706298828125,8.601881331414381,-72.19594853995704,159.75951833286362,1.286948513740004,1.7169305018730132
SB82013_component_37a,26.444566,-75.271623,221.92300415039062,591.794677734375,26.444618474225393,-75.27188780167805,141.96762017983653,1.1717136170063989,1.5631945077988287
SB82013_component_38a,32.364435,-70.994201,225.0330047607422,361.2086486816406,32.36405343566974,-70.99409430576216,158.6517670457982,1.0631872557265132,1.4184084359790434
SB82013_component_39a,33.573064,-75.315322,212.28900146484375,432.3605041503906,33.573360774678974,-75.31566055146877,208.83331624995168,0.7619670050223288,1.0165475762054939
SB82013_component_43a,29.893407,-72.529298,194.81700134277344,542.665771484375,29.89315878217216,-72.52936172831512,183.45993916196306,0.7959651728151064,1.0619048618062827
SB82013_component_46a,15.124134,-71.640603,190.47500610351562,637.0401611328125,15.12402953806176,-71.64069301837962,127.38322103445523,1.120815753250353,1.4952911738037697
SB82013_component_47a,24.657937,-69.209963,198.36300659179688,273.6041259765625,24.657459713806865,-69.20992198496587,141.8483598062189,1.0482016052096725,1.3984159341904514
SB82013_component_49a,30.017617,-71.135581,185.42300415039062,607.9442749023438,30.01750794915552,-71.13541656107968,108.57350896260601,1.2801126690031517,1.707810735068464
SB82013_component_50a,13.905367,-74.657404,182.2530059814453,635.0278930664062,13.905777885347913,-74.65763891100343,95.16595458960023,1.435494551225691,1.9151072121054726
SB82013_component_51a,15.657546,-76.387322,204.1959991455078,386.0037841796875,15.657975456561473,-76.38779997377986,128.177160667273,1.194111932467251,1.5930763178283167
SB82013_component_52a,17.784883,-69.436803,181.07699584960938,339.09552001953125,17.78454025838631,-69.43691579848426,125.97717442373457,1.0774072015259724,1.4373794036730974
SB82013_component_54a,24.079525,-70.483565,177.18800354003906,651.4264526367188,24.079256808665686,-70.48368725818291,96.38123882274047,1.378003330437704,1.838407616506303
SB82013_component_55a,18.636987,-73.361988,176.41900634765625,490.0527648925781,18.636259600292643,-73.36223525158908,152.60557317261396,0.8665296625710328,1.1560456324102046
SB82013_component_60a,20.317706,-70.228331,163.44700622558594,603.12548828125,20.31728378803712,-70.22852974120332,116.55026499232746,1.0511680727345918,1.4023735273046845
SB82013_component_61a,13.159408,-73.212537,156.9320068359375,521.3687744140625,13.159260539749017,-73.21264929026935,106.8678309868157,1.1007101978529368,1.4684681572258935
SB82013_component_67a,12.034934,-74.201737,153.39999389648438,527.147705078125,12.035122847030273,-74.20198921248732,116.384180742344,0.9879611001755938,1.3180484917970723
SB82013_component_69a,23.434743,-76.91685,168.66299438476562,226.69757080078125,23.43552716432316,-76.91741983595438,101.44672747467641,1.2462070995463441,1.6625769858063488
SB82013_component_71a,18.33879,-75.472347,153.66600036621094,617.1325073242188,18.339062284994625,-75.47261038787735,103.7786190787164,1.10988595747601,1.4807096271887643
SB82013_component_74a,36.921323,-74.93944,159.26300048828125,150.10650634765625,36.92125811176529,-74.93975024904998,123.54242684940296,0.9662894140883124,1.2891360850667224
SB82013_component_75a,14.033605,-70.646305,155.1199951171875,529.4197387695312,14.0330335799321,-70.64632460470125,95.95897914063572,1.2116874783699734,1.6165240241858605
SB82013_component_77a,26.494501,-70.072156,147.4980010986328,498.3040466308594,26.493920250524667,-70.07209522799867,109.07475762334283,1.0136087121649724,1.35226521985933
SB82013_component_78a,20.283211,-69.072111,153.03399658203125,199.52281188964844,20.28300540674497,-69.072308829508,122.51546008157389,0.936279428966212,1.2490994726717537
SB82013_component_80a,9.915489,-71.69524,161.2519989013672,211.61679077148438,9.915377800867137,-71.69518517466273,90.01609161497991,1.3427445892022123,1.791368587641864
SB82013_component_83a,9.947261,-71.626335,149.2530059814453,220.78846740722656,9.947212024181255,-71.62643556766099,94.77427248262235,1.1804322982960604,1.5748261851212004
SB82013_component_85a,30.210104,-75.066845,140.58999633789062,418.422607421875,30.210089557955694,-75.06724071429309,97.16295698315018,1.08458140157554,1.4469505735840407
SB82013_component_86a,34.94333,-72.695833,147.41700744628906,196.03326416015625,34.942707152886086,-72.69580402570925,82.62449255379919,1.3373566517600075,1.7841804880108838
SB82013_component_87a,27.901165,-73.906898,137.7050018310547,506.26837158203125,27.90150490134321,-73.90710266689857,80.46563022101091,1.2827669288397416,1.7113518088757556
SB82013_component_89a,34.268606,-72.845239,142.3520050048828,252.84547424316406,34.268008271570345,-72.84523609070712,109.21397651048436,0.9769983379257396,1.303422964287151
SB82013_component_92a,17.522854,-72.446724,129.86900329589844,554.9957275390625,17.52225156373097,-72.44693914995668,133.6803766496556,0.7281926708597515,0.9714889092230352
SB82013_component_93a,13.407256,-72.528857,128.48800659179688,460.53045654296875,13.407196618617798,-72.52896125128552,74.16705494424924,1.2985539981477623,1.7324134912513411
SB82013_component_95a,28.721851,-75.141712,138.13299560546875,439.9139709472656,28.721920945652528,-75.14211117003539,86.68984240891126,1.1943666640691006,1.5934161577304864
SB82013_component_96a,10.609475,-73.071746,144.56300354003906,373.5478210449219,10.608290794152138,-73.07194301659874,67.28771178184722,1.610385530431193,2.148430964761073
SB82013_component_97a,13.987756,-72.434659,123.55699920654297,528.0213623046875,13.987711603818608,-72.43475012857412,95.79492351831209,0.9667925914070133,1.2898073788108813
SB82013_component_98a,17.878502,-75.751445,134.4759979248047,481.9927978515625,17.878775905478964,-75.75170309839703,93.17416239489425,1.0818267977909921,1.4432756299419514
SB82013_component_99a,19.121092,-73.244083,121.71600341796875,505.045654296875,19.120374015095177,-73.2442952108634,71.26647408656922,1.2801794980233356,1.7078998923128594
SB82013_component_100a,14.219288,-71.383461,127.15599822998047,474.4626770019531,14.21916358626007,-71.38348281179523,79.54489610792227,1.198210136443564,1.5985437715257305
SB82013_component_103a,24.772708,-72.941307,119.1780014038086,525.0132446289062,24.772951335693055,-72.94148261562927,71.7868641930776,1.24439876624879,1.660164470804408
SB82013_component_104a,13.594737,-70.39827,118.24099731445312,387.6753845214844,13.594031074870298,-70.39820039950811,71.4725593066512,1.2400443189315185,1.654355160379008
SB82013_component_105a,18.967611,-76.207181,121.0459976196289,380.6477966308594,18.968101480823016,-76.20766776009451,77.95143155497874,1.1639512615823846,1.5528386740948534
SB82013_component_106a,7.279207,-73.896931,121.93299865722656,105.2053451538086,7.27909013277217,-73.89735280715078,92.86075860432022,0.9842320062481307,1.3130734713980012
SB82013_component_108a,15.714258,-75.589985,117.9219970703125,428.8072509765625,15.71471662828274,-75.59035194004946,78.37313232479676,1.1278103547973775,1.5046227396094864
SB82013_component_110a,32.332193,-70.196355,115.62899780273438,193.03672790527344,32.33160355617383,-70.196302948983,78.24330600827616,1.1077149718678532,1.4778132942197477
SB82013_component_111a,21.125113,-75.378414,116.5,326.3305358886719,21.125137978566467,-75.37869010909405,75.44184396622829,1.1575028978308375,1.54423584943326
SB82013_component_112a,20.958683,-76.351385,114.39099884033203,316.87255859375,20.95929819913708,-76.35197488696402,78.0015109270968,1.0992520734990456,1.4665228593744324
SB82013_component_113a,22.470101,-69.108673,123.23600006103516,173.0842742919922,22.471349177135444,-69.10876436021724,31.151869092299396,2.9652542780248985,3.9559745097766394
SB82013_component_114a,29.11356,-69.708439,111.48100280761719,310.53204345703125,29.112952153643224,-69.70841678867997,72.97329872942288,1.1451050882308167,1.5276958113265062
SB82013_component_116a,33.518834,-70.451817,108.11499786376953,117.77233123779297,33.518258466400894,-70.45175825971712,96.14212092261366,0.8429090215995516,1.1245331060544528
SB82013_component_118a,12.406964,-70.025852,99.71600341796875,191.39346313476562,12.406261576733428,-70.02568938975872,76.81622136826631,0.9730168927558341,1.2981112796464966
SB82013_component_119a,27.042615,-74.72943,101.36399841308594,365.93499755859375,27.042939901732304,-74.72967623821044,75.2034761816242,1.010309122099734,1.3478632047311399
SB82013_component_120a,31.647327,-74.089987,99.56300354003906,299.8885803222656,31.647203160603354,-74.0902617530453,69.72484054817144,1.0703330020027597,1.4279416454348584
SB82013_component_121a,9.180987,-75.752684,105.95700073242188,185.56393432617188,9.181817940695002,-75.75313480504202,67.90367841049661,1.1696200700805892,1.5604014865274656
SB82013_component_122a,9.894548,-76.316317,103.99700164794922,124.69664764404297,9.895089583526463,-76.31680492176932,67.4400981033002,1.155875561147428,1.5420648037708014
SB82013_component_125a,29.939451,-74.866773,95.5989990234375,287.0840759277344,29.93926117330255,-74.86714093641328,52.56201884647527,1.3632947552676673,1.818784763626868
SB82013_component_126a,28.805401,-70.804383,96.9280014038086,403.8666687011719,28.805134633495364,-70.80446914298611,59.64009380242395,1.2182022482408528,1.6252154418957194
SB82013_component_132a,35.951461,-74.106717,98.61499786376953,115.07000732421875,35.951393291054366,-74.1068755937314,66.64868458323663,1.109072262487894,1.4796240688082989
