INDEX,SRC,FIELD_NAME,SBID,SCAN,CAL_SBID,STATE,RA_HMS,DEC_DMS,RA_DEG,DEC_DEG,GAL_LONG,GAL_LAT,POL_AXIS,SCAN_START,SCAN_LEN,SCAN_TINT,NBEAMS_I,MOSAIC_TIME,NPIXELS_V,PSF_MAJOR,PSF_MINOR,PSF_ANGLE,MINIMUM,MAXIMUM,MED_RMS_uJy,MODE_RMS_uJy,STD_RMS_uJy,MIN_RMS_uJy,MAX_RMS_uJy,SELAVY_TIME,NUM_SELAVY,SELECT,DEFECT,ANOMALY,COMMENT,MinUV
0,0,VAST_0021+00,32264,0,32300,IMAGED,00 21 29.552,+00 00 00,5.373133333333332,0.0,106.85546507974244,-61.933457287587444,-45.0,5138872621.68307,736.5427203457641,736.5427200000001,36,5144869721.528999,131374693,12.300000000000011,6.900000000000012,66.38,-0.06858345866203308,2.6960198879241943,269.2976989746094,256.3698297318435,92.47466081116757,185.55874633789062,2267.7314453125,5144876985.0,4536,0,0,0,,100
1,1,VAST_0021-04,32382,0,32367,IMAGED,00 21 29.552,-04 40 34.83,5.373133333333332,-4.676341666666667,103.97412442813966,-66.43961877440896,-45.0,5139046889.570686,726.5894398968505,726.5894400000001,36,5144879738.289,131185438,9.19999999999998,7.099999999999992,77.71,-0.012647289782762527,1.0881528854370117,201.9957364975213,194.43015997655598,68.4308459560802,160.4055315587501,1286.4263377603202,5144883275.0,4536,0,0,0,,100
2,2,VAST_0042+00,32265,0,32300,IMAGED,00 42 59.104,+00 00 00,10.746266666666664,0.0,118.30550402741663,-62.79579241286711,-45.0,5138873560.0561905,716.6361604016113,716.6361600000001,36,5144870496.813,131384012,12.300000000000011,6.900000000000012,66.28,-0.0130776921287179,1.504093885421753,259.11126708984375,245.712947175972,92.4374849798812,183.3798065185547,1578.246337890625,5144877071.0,4536,0,0,0,,100
3,3,VAST_0042-04,32383,0,32367,IMAGED,00 42 59.104,-04 40 34.83,10.746266666666664,-4.676341666666667,117.43079486864504,-67.45775885430993,-45.0,5139047904.805246,726.5894398968505,726.5894400000001,36,5144879693.22,131145953,9.100000000000007,7.099999999999992,78.0,-0.01968413218855858,2.219240665435791,202.80366901824704,194.4131205841959,69.99195014587806,158.53800395402845,1321.6133428733378,5144883327.0,4536,0,0,0,,100
4,4,VAST_0104+00,32266,0,32300,IMAGED,01 04 28.656,+00 00 00,16.1194,0.0,130.05197690529008,-62.691342950427455,-45.0,5138874572.415359,716.636159447937,716.6361600000001,36,5144870563.855,131384157,12.300000000000011,6.900000000000012,66.14,-0.04566681757569313,2.838534116744995,267.4819030761719,257.0331789745759,106.61098231210353,200.08839416503906,6369.78173828125,5144877196.0,4536,0,0,0,,100
5,5,VAST_0104-04,32385,0,32367,IMAGED,01 04 28.656,-04 40 34.83,16.1194,-4.676341666666667,131.38924870047944,-67.33372049829107,-45.0,5139051448.172927,736.5427193920898,736.5427200000001,36,5144879674.688,131262004,10.299999999999995,6.999999999999984,77.44,-0.013569670729339123,2.0177114009857178,206.20812797122215,198.31945953172703,70.19286230318677,158.2097151793755,1385.8495306491498,5144883384.0,4536,0,0,0,,100
6,6,VAST_0113-72,32336,0,32300,IMAGED,01 13 21.588,-72 45 46.24,18.339949999999998,-72.76284444444444,300.66684392831684,-44.26886769953534,-45.0,5138960177.037695,736.5427193920898,736.5427200000001,36,5144877533.636,131609429,14.799999999999995,8.799999999999985,17.98,-0.009155672043561935,0.5928016901016235,227.2006982869798,217.29536020041058,81.03488325425485,166.3200471735248,2311.4366411190726,5144881865.0,4536,0,0,0,,100
7,7,VAST_0125+00,32267,0,32300,IMAGED,01 25 58.208,+00 00 00,21.49253333333333,0.0,141.34779968196224,-61.630840045216274,-45.0,5138875584.000382,716.6361604016113,716.6361600000001,36,5144870591.804,131371770,12.399999999999984,6.999999999999984,66.23,-0.013369036838412285,1.139024019241333,261.48321533203125,252.19976235522716,89.28113773095889,189.28126525878906,3670.085205078125,5144877027.0,4536,0,0,0,,100
8,8,VAST_0125-04,32333,0,32300,IMAGED,01 25 58.208,-04 40 34.83,21.49253333333333,-4.676341666666667,144.5893187349813,-66.08535264152022,-45.0,5138957131.334014,726.5894408505249,726.5894400000001,36,5144877477.461,131314036,13.799999999999988,7.400000000000016,71.8,-0.010694282129406929,1.2497837543487549,248.7377471923828,237.46659050843235,84.09014370548752,180.06442260742188,1525.281982421875,5144881100.0,4536,0,0,0,,100
9,9,VAST_0147+00,32268,0,32300,IMAGED,01 47 27.761,+00 00 00,26.86567083333333,0.0,151.61248658210508,-59.71508362025738,-45.0,5138876596.580734,716.6361604016113,716.6361600000001,36,5144870682.982,131434303,12.399999999999984,6.999999999999984,66.47,-0.014936286024749279,0.8777504563331604,246.3892059326172,235.52622535634202,84.26786167871957,184.88055419921875,1621.9483642578125,5144877227.0,4536,0,0,0,,100
10,10,VAST_0147-04,32337,0,32300,IMAGED,01 47 27.761,-04 40 34.83,26.86567083333333,-4.676341666666667,156.14817436934234,-63.87411823283792,-45.0,5138961132.552574,736.5427203457641,736.5427200000001,36,5144877634.11,131275126,12.200000000000005,6.900000000000012,65.51,-0.009373960085213184,1.0943320989608765,240.71755981445312,230.7079732759756,79.20273725840654,176.1064910888672,1458.215087890625,5144881501.0,4536,0,0,0,,100
11,11,VAST_0208+00,32269,0,32300,IMAGED,02 08 57.313,+00 00 00,32.23880416666666,0.0,160.57884700637376,-57.09405743499647,-45.0,5138877608.165758,716.6361604016113,716.6361600000001,36,5144871043.916,131271949,12.399999999999984,6.999999999999984,65.95,-0.01519114337861538,1.3811269998550415,250.67330932617188,239.99583860125023,80.69197742798931,182.75588989257812,1341.1241455078125,5144877267.0,4536,0,0,0,,100
12,12,VAST_0208-04,32338,0,32300,IMAGED,02 08 57.313,-04 40 34.83,32.23880416666666,-4.676341666666667,165.81058396111004,-60.92020960717205,-45.0,5138962117.927294,726.5894408505249,726.5894400000001,36,5144877635.005001,131349581,12.300000000000011,6.900000000000012,65.85,-0.016768736764788628,1.0991548299789429,236.70448303222656,226.18574963611772,80.37327002331953,179.15304565429688,1585.2530517578125,5144881494.0,4536,0,0,0,,100
