cal_sbid,sbid,field
48381,48387,VAST_0530-68
48381,48390,VAST_0709-12
48381,48455,VAST_1552-56
48381,48456,VAST_1600-50
48381,48457,VAST_1636-50
48381,48458,VAST_1644-43
48381,48459,VAST_1651-37
48381,48460,VAST_1718-43
48381,48461,VAST_1721-37
48381,48462,VAST_1724-31
48381,48463,VAST_1739-25
48381,48464,VAST_1753-18
48381,48465,VAST_1752-31
48381,48466,VAST_1806-12
48381,48467,VAST_1831-12
48481,48482,VAST_0127-73
48481,48497,VAST_0709-12
48481,48498,VAST_0725-18
48481,48499,VAST_0734-12
48481,48500,VAST_0741-25
48481,48501,VAST_0751-18
48481,48502,VAST_0800-31
48481,48503,VAST_0809-25
48481,48504,VAST_0810-37
48481,48505,VAST_0822-43
48481,48506,VAST_0828-31
48481,48507,VAST_0840-37
48481,48508,VAST_0855-43
48481,48509,VAST_0913-50
48481,48510,VAST_0931-56
48481,48511,VAST_0950-50
48481,48512,VAST_1014-56
48481,48513,VAST_1045-62
48481,48514,VAST_1056-56
48481,48517,VAST_1135-62
48481,48521,VAST_1224-62
48481,48524,VAST_1314-62
48481,48527,VAST_1404-62
48481,48529,VAST_1428-56
48481,48530,VAST_1453-62
48481,48532,VAST_1510-56
48481,48544,VAST_1806-25
48481,48545,VAST_1819-18
