cal_sbid,sbid,field
54911,54866,VAST_0127-73
54911,54867,VAST_0530-68
54911,54868,VAST_0709-12
54911,54869,VAST_0725-18
54911,54870,VAST_0734-12
54911,54871,VAST_0751-18
54911,54872,VAST_0800-31
54911,54873,VAST_0810-37
54911,54874,VAST_0822-43
54911,54875,VAST_0828-31
54911,54876,VAST_0840-37
54911,54877,VAST_0855-43
54911,54878,VAST_0913-50
54911,54879,VAST_0931-56
54911,54880,VAST_0741-25
54911,54881,VAST_0950-50
54911,54882,VAST_0809-25
54911,54884,VAST_1014-56
54911,54885,VAST_1033+06
54911,54886,VAST_1045-62
54911,54887,VAST_1057+06
54911,54888,VAST_1056-56
54911,54889,VAST_1135-62
54911,54890,VAST_1224-62
54911,54891,VAST_1314-62
54911,54892,VAST_1404-62
54911,54893,VAST_1416-06
54911,54894,VAST_1428-56
54911,54895,VAST_1441-06
54911,54896,VAST_1453-62
54911,54897,VAST_1510-56
54911,54899,VAST_1718-43
54911,54900,VAST_1739-25
54911,54901,VAST_1753-18
54911,54902,VAST_1806-12
54911,54903,VAST_1819-18
54911,54904,VAST_1831-12
54911,54905,VAST_1721-37
54911,54906,VAST_1644-43
54911,54907,VAST_1724-31
54911,54908,VAST_1752-31
54911,54909,VAST_1806-25
54911,54910,VAST_1552-56
54911,54912,VAST_1600-50
54911,54913,VAST_1636-50
54911,54914,VAST_1651-37
