cal_sbid,sbid,field
65493,65492,VAST_1555+06
65493,65494,VAST_1955+25
65493,65495,VAST_1938+18
65493,65496,VAST_1922+12
65493,65497,VAST_1912+18
65493,65498,VAST_2208-06
65493,65499,VAST_2233-06
65493,65500,VAST_2235-31
65493,65501,VAST_2258-37
65493,65502,VAST_2246-50
65493,65503,VAST_2331-31
65493,65504,VAST_2329-37
65493,65505,VAST_0000-31
65493,65506,VAST_0000-37
65493,65507,VAST_2359-43
65493,65508,VAST_0012-06
65493,65509,VAST_2219-43
65493,65510,VAST_0103-56
65493,65511,VAST_0127-73
65493,65526,VAST_0530-68
65555,65553,VAST_1645+00
65555,65556,VAST_2157-37
65555,65557,VAST_2209-50
65555,65591,VAST_0943+06
65555,65592,VAST_1008+06
65555,65593,VAST_1014-56
65555,65594,VAST_1045-62
65555,65595,VAST_1056-56
65555,65598,VAST_1135-62
65555,65600,VAST_1428-56
65555,65601,VAST_1224-62
65555,65602,VAST_1453-62
65555,65604,VAST_1510-56
65555,65606,VAST_1555-06
65555,65608,VAST_1620+06
65555,65609,VAST_1620-06
65555,65611,VAST_1710-06
65555,65613,VAST_1645-06
65555,65614,VAST_1739-25
65555,65615,VAST_1724-31
65555,65616,VAST_1600-50
65555,65617,VAST_1752-31
65555,65619,VAST_1753-18
65555,65621,VAST_1806-12
65555,65623,VAST_1806-25
65555,65624,VAST_1824-06
65555,65626,VAST_1819-18
65555,65628,VAST_1849-06
65555,65630,VAST_1914+00
65647,65646,VAST_1552-56
65647,65648,VAST_1831-12
65647,65649,VAST_1849+06
65647,65650,VAST_1849+00
65647,65651,VAST_1914+06
65674,65673,VAST_1636-50
65674,65675,VAST_1856+12
65725,65696,VAST_0355+06
65725,65697,VAST_0355+00
65725,65717,VAST_1314-62
65725,65718,VAST_1404-62
65725,65719,VAST_1416-06
65725,65720,VAST_1651-37
65725,65721,VAST_1644-43
65725,65722,VAST_1718-43
65725,65723,VAST_1721-37
65725,65724,VAST_1824+00
65725,65726,VAST_2214-56
65725,65727,VAST_2257-06
65725,65728,VAST_2257+00
65725,65729,VAST_2322+00
65725,65730,VAST_0822-43
65725,65731,VAST_0913-50
65725,65732,VAST_0931-56
65725,65738,VAST_1033+06
