cal_sbid,sbid,field
63941,63888,VAST_2347-06
64032,64031,VAST_1314-62
64032,64042,VAST_1922+12
64032,64044,VAST_1955+25
64032,64056,VAST_0127-73
64032,64080,VAST_0913-50
64032,64082,VAST_0931-56
64032,64098,VAST_1404-62
64032,64099,VAST_1428-56
64032,64101,VAST_1453-62
64032,64102,VAST_1510-56
64032,64111,VAST_1753-18
64032,64113,VAST_1824-06
64255,64178,VAST_1849+06
64255,64216,VAST_1014-56
64255,64218,VAST_1045-62
64255,64219,VAST_1056-56
64255,64221,VAST_1135-62
64255,64225,VAST_1224-62
64255,64238,VAST_1914+00
64255,64239,VAST_1824+00
64255,64240,VAST_1849+00
64255,64241,VAST_1856+12
64255,64242,VAST_1912+18
64255,64243,VAST_1938+18
64255,64244,VAST_1914+06
64255,64260,VAST_0822-43
